latency_ms,status,error
366.55399994924664,200,
365.77789997681975,200,
369.39370003528893,200,
368.9880999736488,200,
373.37390007451177,200,
380.6878998875618,200,
382.7852997928858,200,
385.21590013988316,200,
387.32430012896657,200,
402.1631998475641,200,
411.73509997315705,200,
419.98560004867613,200,
444.0977000631392,200,
815.7395999878645,200,
450.7969000842422,200,
828.1469999346882,200,
443.976900074631,200,
459.1117000672966,200,
468.3717000298202,200,
466.2842999678105,200,
453.92030011862516,200,
464.60879989899695,200,
843.7888999469578,200,
460.10969998314977,200,
466.1022999789566,200,
458.15759990364313,200,
455.64260007813573,200,
472.751900088042,200,
822.0113001298159,200,
445.6319999881089,200,
444.2865001037717,200,
449.18380002491176,200,
463.8630000408739,200,
448.3065998647362,200,
447.03510007821023,200,
455.2412999328226,200,
447.6922999601811,200,
470.40840005502105,200,
465.101599926129,200,
460.76969988644123,200,
456.9345999043435,200,
454.753200057894,200,
474.3309000041336,200,
447.12130003608763,200,
442.0909001491964,200,
831.2756000086665,200,
437.7959000412375,200,
446.11679995432496,200,
439.01329999789596,200,
451.3186002150178,200,
465.18380008637905,200,
467.9775999393314,200,
474.5650999248028,200,
463.9598000794649,200,
456.77160006016493,200,
451.9829999189824,200,
464.3786000087857,200,
474.65719981119037,200,
826.0148998815566,200,
441.4067999459803,200,
443.95490013994277,200,
454.88380012102425,200,
461.3075000233948,200,
459.8605001810938,200,
455.1140000112355,200,
460.68339981138706,200,
447.3777001257986,200,
466.9629998970777,200,
460.45629982836545,200,
453.61050008796155,200,
451.69449993409216,200,
465.35379998385906,200,
476.19879990816116,200,
829.2620999272913,200,
453.3110000193119,200,
443.30159993842244,200,
445.6855000462383,200,
444.7117999661714,200,
447.9087998624891,200,
466.7485000099987,200,
464.30680016055703,200,
444.6431000251323,200,
460.3715999983251,200,
468.5283999424428,200,
457.2299001738429,200,
493.92700009047985,200,
467.8935999982059,200,
485.8810999430716,200,
554.8111998941749,200,
552.9114999808371,200,
544.9985999148339,200,
489.3869999796152,200,
518.2476001791656,200,
572.5313001312315,200,
564.9170000106096,200,
547.3507000133395,200,
522.3439999390393,200,
564.2725999932736,200,
961.9491000194103,200,
577.8377000242472,200,
577.662899857387,200,
545.5425998661667,200,
536.9275999255478,200,
946.4434999972582,200,
445.26379997842014,200,
463.06039998307824,200,
474.1918998770416,200,
476.68980015441775,200,
474.408800015226,200,
490.39670010097325,200,
477.61070006527007,200,
478.334299987182,200,
476.8572000321001,200,
478.89499994926155,200,
489.2424999270588,200,
479.9029999412596,200,
478.34779997356236,200,
498.6396001186222,200,
873.2336999382824,200,
456.81779994629323,200,
474.7378001920879,200,
484.86230010166764,200,
518.9994999673218,200,
548.7655999604613,200,
515.6294000335038,200,
527.4028999265283,200,
514.2526000272483,200,
515.4377000872046,200,
515.4681000858545,200,
517.5747000612319,200,
518.4315999504179,200,
529.5903999358416,200,
517.1835999935865,200,
463.4006000123918,200,
866.7033000383526,200,
469.28570000454783,200,
388.7618000153452,200,
515.6561001203954,200,
448.2095998246223,200,
450.1996000763029,200,
448.93929990939796,200,
454.05699987895787,200,
458.3863001316786,200,
458.3042999729514,200,
463.3474999573082,200,
465.7052999828011,200,
464.09560018219054,200,
465.58329998515546,200,
891.487600049004,200,
448.0530999135226,200,
449.4515999685973,200,
385.6387999840081,200,
517.0849999412894,200,
468.67530001327395,200,
466.32960019633174,200,
471.47669992409647,200,
473.5811999998987,200,
486.23280017636716,200,
576.6099998727441,200,
471.6499999631196,200,
476.8356999848038,200,
474.77310011163354,200,
475.57669994421303,200,
778.8879000581801,200,
448.6734999809414,200,
457.87130016833544,200,
497.8004000149667,200,
497.4000998772681,200,
451.4611999038607,200,
475.5880997981876,200,
452.6226001325995,200,
456.82960003614426,200,
459.4916000496596,200,
454.54660011455417,200,
462.6384999137372,200,
453.060399973765,200,
462.39710017107427,200,
459.28880013525486,200,
751.9306000322104,200,
448.16430006176233,200,
459.5932001248002,200,
499.39860007725656,200,
487.3102998826653,200,
463.4511999320239,200,
463.5306999552995,200,
494.4917999673635,200,
459.2027999460697,200,
458.53109983727336,200,
467.135600047186,200,
470.15350009314716,200,
455.7744001504034,200,
469.73840007558465,200,
460.09469986893237,200,
734.1654999181628,200,
447.2501000855118,200,
464.8408000357449,200,
505.3048999980092,200,
477.0050998777151,200,
451.9147998653352,200,
499.54230012372136,200,
454.6318999491632,200,
454.8374000005424,200,
457.5751998927444,200,
458.01950013265014,200,
464.18230002745986,200,
459.2354998458177,200,
472.66170009970665,200,
462.1030001435429,200,
721.7250999528915,200,
452.8593998402357,200,
466.29350003786385,200,
508.4113001357764,200,
467.16800006106496,200,
463.26819993555546,200,
526.9887000322342,200,
469.1229001618922,200,
476.1671000160277,200,
468.2981001678854,200,
465.9990998916328,200,
476.5419000759721,200,
467.83900004811585,200,
459.5485001336783,200,
475.34290002658963,200,
707.6613998506218,200,
449.2216999642551,200,
461.7424998432398,200,
521.2620000820607,200,
462.2620998416096,200,
527.5432001799345,200,
447.0393001101911,200,
447.50269991345704,200,
452.62179989367723,200,
459.36380000784993,200,
455.29059995897114,200,
455.8007000014186,200,
454.15450003929436,200,
474.2231999989599,200,
463.6656001675874,200,
703.1262000091374,200,
456.35089999996126,200,
472.12229995056987,200,
452.44269981049,200,
535.0093999877572,200,
434.7045000176877,200,
530.3126000799239,200,
440.4198999982327,200,
464.6437999326736,200,
460.0442999508232,200,
467.4408999271691,200,
460.49609989859164,200,
459.39530013129115,200,
481.26740008592606,200,
462.88370015099645,200,
688.7994999997318,200,
451.67550002224743,200,
470.11890006251633,200,
524.9882999341935,200,
461.949999909848,200,
451.60800009034574,200,
523.813399951905,200,
461.0266999807209,200,
448.1577000115067,200,
449.59870004095137,200,
456.0893001034856,200,
469.939700094983,200,
466.26239991746843,200,
476.3242001645267,200,
461.00209979340434,200,
676.1640999466181,200,
448.60060000792146,200,
470.86929995566607,200,
525.0073000788689,200,
470.3075001016259,200,
513.0539999809116,200,
446.9153000973165,200,
446.322999894619,200,
467.57199987769127,200,
460.7175998389721,200,
452.67889997921884,200,
465.8633000217378,200,
466.31689998321235,200,
468.9213000237942,200,
457.9810001887381,200,
670.3101000748575,200,
458.24910001829267,200,
484.67190004885197,200,
533.2869999110699,200,
480.6286001112312,200,
503.44319990836084,200,
449.37000004574656,200,
462.50249980948865,200,
453.7722000386566,200,
460.13300004415214,200,
472.693599993363,200,
467.382799834013,200,
468.39069994166493,200,
475.4804000258446,200,
489.36730017885566,200,
665.1511997915804,200,
444.67570004053414,200,
484.72459986805916,200,
520.6729001365602,200,
472.72499999962747,200,
486.2544999923557,200,
449.08279995433986,200,
459.2747001443058,200,
458.87200022116303,200,
442.15730018913746,200,
460.61720000579953,200,
459.6657999791205,200,
471.8055999837816,200,
491.3499001413584,200,
460.41600010357797,200,
640.0622997898608,200,
455.32660000026226,200,
491.50300002656877,200,
527.3196999914944,200,
488.00539993681014,200,
483.67190011776984,200,
452.53179990686476,200,
440.50770020112395,200,
459.8278999328613,200,
490.120799979195,200,
457.98299997113645,200,
466.1622999701649,200,
473.4284000005573,200,
494.8438999708742,200,
458.9602001942694,200,
629.0051999967545,200,
451.6189999412745,200,
488.04139997810125,200,
515.3896000701934,200,
489.8310999851674,200,
469.54670012928545,200,
452.650599880144,200,
449.8912999406457,200,
474.4437001645565,200,
466.1127000581473,200,
447.6793999783695,200,
464.22460000030696,200,
474.67799996957183,200,
490.7822997774929,200,
459.44839995354414,200,
454.9235000740737,200,
627.3177999537438,200,
499.62770007550716,200,
514.9594999384135,200,
502.7908000629395,200,
461.22399996966124,200,
449.36149986460805,200,
465.9531998913735,200,
462.01250003650784,200,
451.4901000075042,200,
381.13459991291165,200,
469.0461999271065,200,
481.4762999303639,200,
491.32369994185865,200,
455.87459998205304,200,
706.7141002044082,200,
448.38129985146224,200,
493.5775001067668,200,
508.61699995584786,200,
445.24269993416965,200,
506.2338998541236,200,
454.45000007748604,200,
444.0660001710057,200,
473.6345000565052,200,
463.66579993627965,200,
451.10170007683337,200,
471.14209993742406,200,
481.1815000139177,200,
494.5964999496937,200,
463.7973001226783,200,
604.8514998983592,200,
445.5601000227034,200,
497.8082000743598,200,
502.5520999915898,200,
496.76940008066595,200,
449.0757999010384,200,
451.34389982558787,200,
447.78500008396804,200,
478.5249000415206,200,
466.9932001270354,200,
452.3037001490593,200,
476.0143000166863,200,
483.7048000190407,200,
494.43119997158647,200,
456.8306999281049,200,
453.6803001537919,200,
596.7512999195606,200,
506.85840006917715,200,
505.6376000866294,200,
502.06149998120964,200,
448.132700053975,200,
468.8778999261558,200,
466.9194999150932,200,
471.82930004782975,200,
468.6618000268936,200,
455.68379992619157,200,
483.1852000206709,200,
485.6328999157995,200,
496.27719982527196,200,
462.07550005055964,200,
599.7199998237193,200,
459.10750003531575,200,
511.7659999523312,200,
506.9786999374628,200,
497.4950000178069,200,
453.8549999706447,200,
468.6475999187678,200,
457.3732998687774,200,
460.83780005574226,200,
463.68280006572604,200,
447.75099982507527,200,
485.9296001959592,200,
483.53069997392595,200,
495.99860003218055,200,
460.34999983385205,200,
458.82519986480474,200,
599.7465997934341,200,
512.3103999067098,200,
501.95559998974204,200,
490.91980000957847,200,
454.30149999447167,200,
451.98639994487166,200,
470.93959990888834,200,
463.34720007143915,200,
462.8600999712944,200,
452.1661999169737,200,
487.4648000113666,200,
489.5313000306487,200,
500.0833999365568,200,
457.068300107494,200,
590.5804000794888,200,
444.82769980095327,200,
504.1159999091178,200,
491.8132000602782,200,
486.8805999867618,200,
455.4673999082297,200,
475.8707000873983,200,
461.5558001678437,200,
467.4146999605,200,
467.2929001972079,200,
454.8225998878479,200,
492.375599918887,200,
490.5338999815285,200,
497.3736999090761,200,
456.3837999012321,200,
574.8545001260936,200,
446.4453000109643,200,
515.3264999389648,200,
494.3137001246214,200,
483.92100003547966,200,
452.07519992254674,200,
479.3004000093788,200,
462.6604001969099,200,
462.31660014018416,200,
452.7321998029947,200,
470.5841999966651,200,
494.741200003773,200,
492.4345000181347,200,
496.38830008916557,200,
452.90330005809665,200,
580.9435998089612,200,
458.4097000770271,200,
520.6093001179397,200,
488.633300177753,200,
477.5874998886138,200,
450.61359996907413,200,
484.6047000028193,200,
458.51820008829236,200,
459.1395000461489,200,
458.8256999850273,200,
454.55270004458725,200,
490.8652000594884,200,
497.9345998726785,200,
457.35869999043643,200,
500.7146999705583,200,
580.2464000880718,200,
455.8870999608189,200,
508.68379999883473,200,
489.3381998408586,200,
478.41139999218285,200,
449.7161000035703,200,
495.18999992869794,200,
456.0361001640558,200,
448.41609988361597,200,
475.3261001314968,200,
465.0599998421967,200,
505.9496001340449,200,
510.2680998388678,200,
461.4184000529349,200,
506.7939998116344,200,
570.4769000876695,200,
447.07400002516806,200,
506.9309000391513,200,
489.05630013905466,200,
380.9861000627279,200,
454.97590000741184,200,
491.1629999987781,200,
451.79580012336373,200,
471.4687999803573,200,
451.8538999836892,200,
562.730000121519,200,
497.2016999963671,200,
534.1254000086337,200,
498.92370007000864,200,
459.02370009571314,200,
555.8394000399858,200,
448.15250020474195,200,
512.1612001676112,200,
492.96780000440776,200,
495.5581999383867,200,
477.16399980708957,200,
508.19560000672936,200,
469.19180010445416,200,
496.0291001480073,200,
473.9246000535786,200,
481.472099898383,200,
517.2968001570553,200,
534.3474999535829,200,
472.51660004258156,200,
497.12820001877844,200,
594.2463001701981,200,
501.40860001556575,200,
517.9186998866498,200,
510.3145001921803,200,
490.63330003991723,200,
462.20099995844066,200,
493.6342998407781,200,
460.1843000855297,200,
476.16900014691055,200,
447.09120015613735,200,
460.4756999760866,200,
502.1875000093132,200,
514.8738001007587,200,
491.79999995976686,200,
458.6835999507457,200,
560.9488999471068,200,
447.8367001283914,200,
469.1563001833856,200,
504.32580010965466,200,
459.1264999471605,200,
444.37309983186424,200,
506.94609992206097,200,
449.2186999414116,200,
465.97600006498396,200,
455.6257000658661,200,
451.3019002042711,200,
507.283000042662,200,
513.8094997964799,200,
454.38239979557693,200,
493.9268999733031,200,
548.3391999732703,200,
443.40749992989004,200,
479.0727999061346,200,
498.29240003600717,200,
458.1214999780059,200,
462.89879991672933,200,
500.6440000142902,200,
452.1760998759419,200,
465.80119989812374,200,
457.23249996080995,200,
456.5333998762071,200,
514.6122998557985,200,
518.2270999066532,200,
497.6001000031829,200,
456.4935998059809,200,
539.8506999481469,200,
452.1403999533504,200,
479.3992000631988,200,
494.5060000754893,200,
460.2254999335855,200,
463.55940005742013,200,
503.42420022934675,200,
450.7826999761164,200,
457.71119999699295,200,
456.2462999019772,200,
467.2725999262184,200,
503.39520000852644,200,
520.8831999916583,200,
495.6815999466926,200,
455.83929982967675,200,
526.7535001039505,200,
447.57090019993484,200,
481.21629981324077,200,
490.8066999632865,200,
459.2017000541091,200,
462.81039994210005,200,
450.42070001363754,200,
510.1536000147462,200,
454.46229982189834,200,
461.3965000025928,200,
472.5526000838727,200,
509.6336998976767,200,
530.1214000210166,200,
504.5690000988543,200,
465.9852001350373,200,
521.4674999006093,200,
447.2749999258667,200,
493.25880012474954,200,
488.4852000977844,200,
460.9446001704782,200,
465.535799972713,200,
513.6022001970559,200,
455.0599998328835,200,
457.25269988179207,200,
449.95849998667836,200,
495.2287001069635,200,
516.1814000457525,200,
537.7737998496741,200,
472.23349986597896,200,
516.9069999828935,200,
504.9479999579489,200,
454.33660014532506,200,
501.4428999274969,200,
485.52770004607737,200,
462.2774999588728,200,
466.6625000536442,200,
525.484099984169,200,
460.7444000430405,200,
463.9000999741256,200,
466.4611001498997,200,
491.1253999453038,200,
518.1716000661254,200,
533.7337001692504,200,
454.99160001054406,200,
507.7009000815451,200,
482.4288000818342,200,
454.66939988546073,200,
502.8905998915434,200,
475.95399990677834,200,
466.25659987330437,200,
476.719600148499,200,
530.3000998683274,200,
457.3390001896769,200,
452.55690021440387,200,
464.1406999435276,200,
495.7367000170052,200,
513.5074001736939,200,
528.5247000865638,200,
458.75010010786355,200,
510.9009000007063,200,
469.3708000704646,200,
451.2052999343723,200,
504.4080999214202,200,
473.82859978824854,200,
459.910900099203,200,
467.45229978114367,200,
523.6726999282837,200,
461.947999894619,200,
468.07050006464124,200,
465.99409985356033,200,
494.7666998486966,200,
506.1866999603808,200,
532.6586000155658,200,
445.13570005074143,200,
462.2090000193566,200,
521.4820997789502,200,
464.7754000034183,200,
513.4175999555737,200,
468.3729999233037,200,
456.0558998491615,200,
476.27560002729297,200,
538.8026000000536,200,
469.6147001814097,200,
455.32710012048483,200,
454.7305000014603,200,
495.7978001330048,200,
507.1246998850256,200,
537.9508000332862,200,
496.00619985722005,200,
446.59100007265806,200,
466.1828998941928,200,
459.5139999873936,200,
511.49670011363924,200,
458.6247999686748,200,
448.4260999597609,200,
485.75579980388284,200,
538.5796001646668,200,
469.4407000206411,200,
456.62569999694824,200,
466.34329995140433,200,
500.84570003673434,200,
507.8588000033051,200,
540.1159999892116,200,
487.47979989275336,200,
459.74299986846745,200,
460.00640001147985,200,
464.505200041458,200,
516.0489999689162,200,
460.81320010125637,200,
464.93280003778636,200,
478.0915998853743,200,
542.1734999399632,200,
458.4254000801593,200,
476.2573998887092,200,
462.9944001790136,200,
492.62850009836257,200,
510.80070016905665,200,
540.0521999690682,200,
481.4470000565052,200,
458.8478999212384,200,
485.09120009839535,200,
461.9811999145895,200,
496.0182998329401,200,
461.57420007511973,200,
464.7351000458002,200,
478.4148000180721,200,
537.310300162062,200,
479.65930006466806,200,
448.6592998728156,200,
453.97589984349906,200,
499.67889999970794,200,
505.42409997433424,200,
544.6341999340802,200,
475.45419982634485,200,
462.6682000234723,200,
496.1505001410842,200,
460.73579997755587,200,
486.74590000882745,200,
460.6252000667155,200,
456.47610002197325,200,
487.0468000881374,200,
540.5989999417216,200,
491.9940000399947,200,
469.7631001472473,200,
472.7679998613894,200,
502.66320002265275,200,
509.00569977238774,200,
557.754100067541,200,
452.237700112164,200,
473.8861999940127,200,
461.7544000502676,200,
503.45370010472834,200,
454.4513998553157,200,
490.0095001794398,200,
468.9716000575572,200,
475.273699965328,200,
546.3912999257445,200,
496.46109994500875,200,
514.1872998792678,200,
517.675600014627,200,
531.1623997986317,200,
682.0186001714319,200,
726.1759000830352,200,
621.7738999985158,200,
569.2700000945479,200,
633.531600004062,200,
633.9189999271184,200,
645.0682999566197,200,
622.8970000520349,200,
624.4177999906242,200,
616.6252000257373,200,
669.1459000576288,200,
680.7083999738097,200,
577.9061999637634,200,
648.5355000477284,200,
663.5956999380141,200,
691.5512999985367,200,
558.5968000814319,200,
468.3404001407325,200,
469.0037998370826,200,
529.3342000804842,200,
455.0507999956608,200,
457.1110000833869,200,
489.97350013814867,200,
546.7068001162261,200,
585.9652999788523,200,
499.69419999979436,200,
772.0542999450117,200,
772.1887000370771,200,
570.3884998802096,200,
583.4699000697583,200,
552.1426000632346,200,
473.2753001153469,200,
535.7192999217659,200,
510.358199942857,200,
520.4173000529408,200,
452.14810012839735,200,
482.4207001365721,200,
486.11679999157786,200,
508.35960009135306,200,
576.5112999361008,200,
462.1488000266254,200,
458.644799888134,200,
462.0276000350714,200,
535.1687001530081,200,
451.51699986308813,200,
514.5350999664515,200,
468.1529998779297,200,
459.1970001347363,200,
491.3357999175787,200,
445.38849988020957,200,
460.9682001173496,200,
462.521499954164,200,
446.6824000701308,200,
509.1156999114901,200,
575.8411001879722,200,
457.0606001652777,200,
455.15940012410283,200,
469.97039997950196,200,
526.2831998988986,200,
458.31090002320707,200,
499.2500999942422,200,
483.047200134024,200,
461.91109996289015,200,
479.094099951908,200,
454.31049983017147,200,
455.0264999270439,200,
445.80049999058247,200,
479.6792999841273,200,
493.1840000208467,200,
579.6904000453651,200,
456.2991000711918,200,
488.7306001037359,200,
465.3402999974787,200,
536.5883999038488,200,
466.750199906528,200,
502.51569994725287,200,
505.7632999960333,200,
466.97610011324286,200,
474.4868001434952,200,
458.275199867785,200,
463.3095997851342,200,
451.79770002141595,200,
484.5437998883426,200,
500.51619997248054,200,
583.1667999736965,200,
453.39649985544384,200,
467.9978999774903,200,
511.7635999340564,200,
522.439300082624,200,
453.0534001532942,200,
486.9246000889689,200,
457.44390017353,200,
488.1791998632252,200,
541.2506000138819,200,
482.7048000879586,200,
493.63250005990267,200,
472.67109993845224,200,
471.70220012776554,200,
518.5673001687974,200,
578.0708000529557,200,
451.7077999189496,200,
458.9023001026362,200,
522.8647000622004,200,
504.52259997837245,200,
456.45459997467697,200,
481.03970009833574,200,
525.1575000584126,200,
447.52099993638694,200,
479.80480012483895,200,
448.6591999884695,200,
462.0614000596106,200,
467.88699994795024,200,
471.3924000971019,200,
531.7585999146104,200,
448.85719986632466,200,
555.8949999976903,200,
460.6214000377804,200,
536.5949000697583,200,
494.24379994161427,200,
455.6780999992043,200,
471.9229999464005,200,
523.4777999576181,200,
464.97990004718304,200,
464.03189981356263,200,
457.9576998949051,200,
451.0939000174403,200,
448.0591001920402,200,
453.92190013080835,200,
519.8554000817239,200,
548.2236999087036,200,
446.74389995634556,200,
455.27359982952476,200,
546.4020997751504,200,
480.6311000138521,200,
459.8180998582393,200,
464.96690018102527,200,
522.9945001192391,200,
467.9684001021087,200,
461.80909988470376,200,
442.9439001251012,200,
457.37769990228117,200,
456.3694999087602,200,
456.89789997413754,200,
516.8119999580085,200,
559.2233999632299,200,
456.4082999713719,200,
559.3590000644326,200,
462.82729995436966,200,
478.6956999450922,200,
466.9043000321835,200,
456.2282001134008,200,
541.4634000044316,200,
489.0374999959022,200,
467.6261998247355,200,
469.9161001481116,200,
461.99090010486543,200,
457.3757001198828,200,
464.285499881953,200,
516.8751999735832,200,
571.2635000236332,200,
465.8630001358688,200,
573.810099856928,200,
476.57749988138676,200,
487.87489999085665,200,
469.7120999917388,200,
485.0898999720812,200,
531.4964998979121,200,
495.09059987030923,200,
455.9358998667449,200,
465.77330003492534,200,
445.3940000385046,200,
463.1009001750499,200,
458.84099998511374,200,
518.5523999389261,200,
